llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
80,Senior,0.7,0.75,Technology - Software Development,other,experts,2.0,Insurance,Software Development,501-1000,Partnership,"English, French, German, Italian, Spanish","Sartrouville, Île-de-France, France","Paris, FR",2013.0,,"Cross-functional Team Leadership, Analisi competitiva, JIRA",Product Manager,1
50,Entry,0.35,0.25,Retail,other,workers,0.0,Fine Art,Retail,2-10,Sole Proprietorship,"Allemand, Anglais, Français, Hindi, Portugais",France,"Paris, FR",2010.0,"Art + Old & New Technology 

Le Monde interview
https://www.lemonde.fr/series-d-ete/article/2023/08/18/hugo-du-plessix-maitre-d-uvre-version-3-0-des-expositions_6185780_3451060.html

Fisheye interview 
https://fisheyeimmersive.com/article/hugo-du-plessix-chaque-innovation-technologique-invoque-de-nouveaux-regimes-esthetiques/

TV5 Monde interview
https://youtu.be/8KMx7rybC2M?si=3P6CTlCWK2smvbKt

Centre Pompidou Magazine Article on History of Online Exhibition
https://www.centrepompidou.fr/fr/pompidou-plus/magazine/article/erreur-404-une-histoire-de-lexposition-artistique-en-ligne

Hugo du Plessix est chercheur en histoire de l'art et commissaire d'exposition avec un vif intérêt pour l'interaction entre l'art et la technologie. Son intérêt pour l'art contemporain l'a conduit à travailler pour les Rencontres d'Arles, la Fondation Louis Vuitton et dans l'atelier berlinois de l'artiste Tomas Saraceno. Après une formation en Sciences Politiques, Hugo poursuit des études en histoire de l'art à l'École Pratique des Hautes Études, se spécialisant dans les technologies anciennes et nouvelles à travers l'analyse de la collection d'art numérique de l'Espace Multimédia Gantner. En 2022 et 20223, Hugo du Plessix a assisté le département des Nouveaux Médias au Centre Pompidou sur des questions telles que l'acquisition de NFT et la recherche historique sur les expositions en ligne. Il collabore actuellement avec L'Avant Galerie Vossen, l'une des galeries les plus innovantes de Paris.","Relations publiques, Art, Planification d’évènements",Development,1
70,Mid,0.5,0.6,Business Consulting,international_hub,experts,1.0,Management Consulting,Business Consulting and Services,51-200,Privately Held,"Anglais, Espagnol, Français","Paris, Île-de-France, France","Paris, FR",2020.0,"Pappers Justice : Simplifiez toutes vos recherches juridiques ! 

Retrouvez toutes les décisions de justice, textes de loi et commentaires juridiques centralisés au sein d'une même plateforme.
Utilisez l’IA pour accélérez vos recherches et affiner votre analyse.
___ 

Intéressé par tous les sujets liés à la Legaltech, et plus généralement tout ce qui touche au Droit, notamment de la la Propriété Intellectuelle, et ses interactions avec la technologie. 
Au plaisir d'en discuter avec vous","Propriété intellectuelle, Legal Ops, Gestion de projet",Pappers Justice,1
50,Entry,0.6,0.3,Legal Services,other,others,0.0,Information Technology & Services,,,,"Anglais, Français",France,,,"Forte d'une expérience complémentaire en cabinet d'avocats et en agence de transformation digitale (ekino / BETC Fullsix, groupe Havas), j'ai fondé le cabinet LPL Avocat, un cabinet dédié à la propriété intellectuelle et aux nouvelles technologies. 

J'accompagne les startups, tout types d'entreprises ainsi que leurs directions juridiques en fournissant un support juridique et opérationnel autour des enjeux Tech, Data et Innovation :
- Négociation contractuelle
- Conformité RGPD & DPO externalisé
- Conformité IA (politique IA, validation des outils IA, sensibilisation sur les bonnes pratiques IA)
- Conseil juridique
- Gestion de projet et sécurisation
- Formation, podcast, Legal Design

Passionnée par les nouvelles technologies, j'aime privilégier une approche pragmatique et innovante.

Secteurs principaux : Tech, E-Commerce, Publicité, Santé, Industries Créatives, Média

Visiter mon site web → https://www.lpl-avocat.com/
Prendre contact avec moi → https://tally.so/r/3xAWxd","Droit de l’informatique, Négociation de contrat, Protection des données personnelles",Avocat - Fondatrice,0
75,Mid,0.8,0.7,International Affairs,other,experts,1.0,Higher Education,International Affairs,201-500,Nonprofit,"English, French, Indonesian, Italian, Portuguese, Spanish",France,"Paris, FR",,"Raphael Pouyé is a political analyst and policy expert in democratic innovations and digital governance. He teaches ""Open Government and Democratic Innovations in the Age of AI"" at Sciences Po (Paris), previously led strategic democracy support assignments at the French Development Agency and served as Country Director France for Democratic Society, focusing on public innovation and participatory climate governance. 

His previous role as Democracy and Innovation Expert with the European Commission included advising 35 EU Delegations and launching the first EU global civic tech contest.

He has over two decades of experience across 20 countries, including extensive work in electoral assistance and peacebuilding with the UN and EU in post-conflict environments. His expertise in digital governance and digital public infrastructures focuses on strengthening democratic practices through inclusive policy dialogue.","Elections, Democracy, Human Rights",Consultant - Artificial Intelligence and Democracy,1
70,Entry,0.5,0.2,Retail Apparel and Fashion,international_hub,workers,0.0,Higher Education,Retail Apparel and Fashion,2-10,Sole Proprietorship,"English, French, Gujarati, Hindi, Marathi, Spanish","Greater Paris Metropolitan Region, France",,2023.0,I am an enthusiastic and self-learning management consultant aspiring to pursue a career in International Business management and contribute to emerging corporates and gain new skillsets. I can contribute to the strong building of organization with my strong analytical skills and receptive to enhance my credentials.,"Microsoft Office, Microsoft Excel, Microsoft PowerPoint",Founder,0
50,Mid,0.55,0.6,Development Finance,international_hub,others,0.0,Management Consulting,,,,,"Greater Paris Metropolitan Region, France",,,"Notre MISSION : aider nos clients à prendre de bonnes décisions

Notre VALEUR AJOUTEE : une approche partenariale, sur-mesure, pouvant mobiliser 3 compétences :

► LE CONSEIL à chaque fois que nos clients recherchent un savoir faire externe en complément de leur expertise
► LE COACHING quand nos clients expriment le besoin de lever des blocages, d'élargir leur cadre de référence, de définir une vision et de passer à l'action
► LA FORMATION quand nos clients cherchent à développer les compétences comportementales de leurs collaborateurs, leur créativité et leur capacité à évoluer de manière transverse","portfolio management, financial statement analysis, Éthique des affaires",Consultant international,0
50,Mid,0.4,0.5,Blockchain Technology,international_hub,others,0.0,Think Tanks,,,,"English, French, German","Paris, Île-de-France, France",,,"Bruno Schneider Le Saout is deeply invested in the field of innovation systems supplychains and digitization, particularly focusing on decentralized innovation, AI agents, and smart contracts. He emphasizes the importance of tokenization and IP automation in fostering open innovation. His work often involves leveraging distributed ledger and blockchain technologies to create more efficient and transparent systems for managing intangible assets and intellectual property.

Schneider Le Saout's approach to innovation systems is holistic, integrating various aspects of technology and business development to drive forward-thinking solutions. His contributions to the European Blocktech Federation and other initiatives highlight his commitment to advancing the ecosystem of decentralized innovation.

It's clear that he sees innovation systems as a crucial element in the future of technology and business, aiming to create more collaborative and efficient environments for growth and development.

At the forefront of blockchain innovation, his focus at Aurigraph.io as a Strategic Advisor is on guiding strategy and expanding our technological frontier. The last years have seen him contribute to advancements like a GDPR-compliant, high-throughput blockchain platform and fostering strategic partnerships in Europe and Asia. Leveraging over decades of research and experiments in decentralized innovation and decentralized artificial intelligence, he specializes in open innovation, intangible asset finance tokenization, and IP automation.

As Chairman of the European BlockTech Federation, he advocates for the strategic integration of regulatory intelligence in the financial sector—a testament to his commitment to shaping resilient, decentralized marketplaces. His contributions reflect a steadfast drive to harmonize technology with regulation, ensuring a balanced progression towards a data-driven economy that prioritizes trust and collaboration.","Strategy, Entrepreneurship, Start-ups",co founder and Chairman Of The Board,1
80,Entry,0.65,0.25,Business Consulting and Services,other,experts,1.0,Management Consulting,Business Consulting and Services,2-10,Privately Held,"Anglais, Français","Montaigu, Pays de la Loire, France","Le Poiré sur Vie, FR",,"Achats, Sécurisation, Compétitivité, Innovation, International, Industrie.

Votre chaîne de valeur industrielle est notre domaine d’intervention.

Tierce partie, Bridging vous accompagne dans vos projets d’Achats Internationaux, de Sécurisation de vos approvisionnements et de recherche de solutions innovantes. 

Notre partenariat avec la société indienne 3D Engineering, nous permet d'intégrer une expertise solide en ingénierie des produits et process.

Grâce notre présence locale en Europe, avec des équipes en France proches de nos clients, et en Asie, à proximité de nos fournisseurs, nous bénéficions d’une portée internationale qui efface toutes les formes de distances et nous permet d’intervenir avec agilité et efficacité partout où vous le souhaitez .

Fluidité des échanges techniques, juste nécessaire, résultats mesurables.","Service client, Sales Management, Sourcing support",Responsable Sales & Marketing,0
30,Entry,0.35,0.1,Unknown,other,others,0.0,,,,,,"Rennes, Brittany, France",,,,,,0
85,Executive,0.7,0.85,Venture Capital and Private Equity,international_hub,leaders,0.0,Venture Capital & Private Equity,Venture Capital and Private Equity Principals,11-50,Privately Held,,"Paris, Île-de-France, France","Paris, FR",2018.0,,"Private Equity, Financial Modeling, M&A experience",Partner,1
70,Mid,0.6,0.5,Entertainment,international_hub,others,2.0,Computer Software,Entertainment Providers,51-200,Privately Held,,"Paris, Île-de-France, France","Paris, FR",2020.0,,"Operations Management, Team Coordination, Customer Satisfaction",Product Manager,0
75,Entry,0.5,0.3,Software Development,other,workers,0.0,Design,Software Development,2-10,Sole Proprietorship,,"Poitiers, Nouvelle-Aquitaine, France","Chauvigny, FR",2022.0,"➖Vous dirigez une entreprise B2B et vous voulez un site web ENFIN à la hauteur de votre croissance ?

➖ Un site scalable, performant et optimisé pour la conversion, conçu pour évoluer avec votre business.

En tant que Founder & CEO de Norry, j’ai une mission claire : aider les entreprises B2B à transformer leur site en véritable moteur de croissance.
Grâce à une approche qui allie Webflow, IA, tracking et optimisation UX, nous créons des sites rapides, engageants et conçus pour convertir.

〰️ Comment tout a commencé

Après 12 ans dans le digital en agence et une carrière de Directrice Artistique Digital Senior, j’ai quitté un environnement toxique pour bâtir un modèle basé sur l’innovation, l’efficacité et la transparence.
Aujourd’hui, Norry accompagne les entreprises B2B qui veulent un site aligné avec leur service, leur audience et leur ambition.

〰️ Ce que nous proposons :

- Création de sites Webflow conçus pour scaler et convertir.

- Design et UX basés sur la data, pour maximiser l’engagement.

- Optimisation continue avec l’IA et le tracking, pour des performances durables.

Votre site est-il un atout ou un frein pour votre croissance ?

Je partage ici mes conseils sur l’UX, la conversion et l’innovation web.

📩 Envoyez-moi un message pour en discuter !

💥Découvrez notre agence ici : https://www.agencenorry.com/","Entrepreneuriat, Design d’interface utilisateur, Expérience utilisateur (UX)",Cofondatrice,1
20,Entry,0.3,0.2,Unknown,other,others,0.0,Public Relations & Communications,,,,"Allemand, Anglais, Chinois, Espagnol, Français",France,,,"🌟 Director of Communications | Expert in International Strategies & Business Transformation 🌟

With dual expertise in both agency and in-house roles, I help companies, from start-ups to mid-size businesses, turn bold visions into tangible success. Specializing in the Tech, AI, and SaaS sectors, I design innovative strategies that drive visibility, growth, and market impact.

🎯 My Strengths
🔹 Global Strategy & Internationalization: Crafting and implementing communication plans across multiple regions.
🔹 Leadership & Transformation: Storytelling, crisis management, and guiding companies through hypergrowth phases.
🔹 Digital & Innovation: Showcasing disruptive technologies and creating engaging digital strategies.
🔹 Multicultural Management: Leading international teams and managing complex global projects.

Key Achievements
Workday: Joined when the company was still unknown in France and Europe. Played a pivotal role in building its reputation, establishing it as a leading brand alongside Oracle and SAP, with a 30% year-over-year increase in media coverage.
Hypergrowth: Accelerated the transformation of fast-growing companies through targeted and impactful strategies.

🌍 Shaping Tomorrow
I am currently enhancing my expertise with a certification in sustainable management at Mines Paris (PSL) to better support companies in addressing societal and environmental challenges.

📩 Ready to Transform Your Communications?
Let’s discuss your ambitions: mbrahiti@yahoo.fr","Adaptabilité, Recrutement, Minutieux",,1
65,Mid,0.65,0.7,Motor Vehicle Manufacturing,international_hub,leaders,0.0,Automotive,Motor Vehicle Manufacturing,,Public Company,Anglais,"Les-Loges-en-Josas, Île-de-France, France","Amsterdam, NL",,"I present myself as an executive in the automotive industry, with more than 40 years of experience in 10 different positions.
I am very multipurpose with an English professional level.
Several international experiences “China India  Europe and Brasil”
Very committed, passionated and very pragmatic.","Management, Gestion de projet, Gestion d'équipe",CDP,0
80,Entry,0.55,0.25,Professional Training and Coaching,international_hub,experts,1.0,Professional Training & Coaching,Professional Training and Coaching,2-10,Privately Held,"Allemand, Anglais","Paris, Île-de-France, France","Paris, FR",2019.0,"Passionné d’éducation et par la révolution Tech, j’ai créé Skilmi, une plateforme de partage d'expertises pour rendre les entreprises apprenantes.

Compétences augmentées, AI-first, digital factories, ...les transformations des compétences et des métiers face aux mutations digitales conditionnent nos succès présents et à venir. 

Fort de mon expérience au Ministère de l'Économie et au FMI, j'accompagne une vision stratégique qui valorise l'expertise collective pour stimuler l'innovation et la croissance.

Vous voulez innover et mettre à niveau vos équipes ? Développer leurs compétences digitales? Relever les défis liés à la transformation des métiers? Parlons-nous, je serai ravi d’échanger !","Transformation RH, Formation et développement, Réflexion stratégique",CEO - Fondateur,0
90,Senior,0.8,0.75,Motor Vehicle Manufacturing,international_hub,leaders,0.0,Retail,Motor Vehicle Manufacturing,1001-5000,Privately Held,"English, Español (Spanish), Français (French), 汉语 (Mandarin)","Paris, Île-de-France, France",,2017.0,,"Management de projets, Marketing opérationnel, Génération de leads",Marketing Manager,0
95,Senior,0.85,0.8,Software Development,international_hub,workers,2.0,Renewables & Environment,Software Development,5001-10000,Public Company,"Allemand, Anglais, Français","Paris, Île-de-France, France","San Francisco, US",2007.0,,"Stratégie, Event Management, Stratégie marketing","Market Lead France, Airbnb Experiences",0
70,Entry,0.5,0.3,Software Development,international_hub,workers,0.0,Computer Software,Software Development,2-10,Privately Held,"Español, Francés, Inglés","Paris, Île-de-France, France",,2021.0,"I am a brand strategist and creative director with over 15 years of experience working across various sectors, from tech startups to established companies. I specialize in crafting meaningful narratives and standout identities to build and grow brands.

At Aleph Studios, I shape creative strategies that drive growth, helping ventures scale through effective marketing. With expertise in brand strategy, content creation, and digital advertising, I blend creativity with strategy to develop campaigns and brand experiences that resonate with audiences and leave a lasting impact.","Marketing digital, Publicidad en Internet, Marketing",CMO @ Aleph Studios,0
30,Entry,0.3,0.3,Unknown,international_hub,others,0.0,Computer Software,,,,,"Paris, Île-de-France, France",,,"I develop innovative solutions with creative industries, technology sectors and social & environmental impact initiatives.

From concept to funding from public institutions (BPI, CNC, Caisse des Dépôts, European Commission, international organizations) and private sector (philanthropic foundations, funds).

Key areas over the past 7 years: AI & artistic co-creation, urban mining metallics modeling, breakthrough technologies in circular economy and energy, climate adaptation and international cultural cooperation.","Gestion de projet, Anglais, Microsoft Office",,1
80,Mid,0.8,0.7,Software Development,other,leaders,2.0,Information Technology & Services,Software Development,1001-5000,Government Agency,"English, French","Nanterre, Île-de-France, France","Saint-Denis, FR",,"I'm a seasoned Strategic & Product Marketing  executive with international experience.
I am highly motivated to combine my passion for driving innovation and embracing disruptive concepts with my well-honed professional skills.
My objective is to assist tech ventures in identifying their unique advantages, shaping their value propositions, and successfully launching their products and services

ADDED VALUE
° Define, advocate and deliver profitable, customer oriented, value propositions, based on data analytics and experience in competitive, fast moving environments.
° Implement and deploy a multi-channel customer experience (Acquisition and Loyalty)
° Manage and optimise Business Lines
° Proven ability to turn technical lingo & features lists into actionable insights and profitable offers
° Team player and collaborative mindset","Customer Marketing, Telecommunications, Marketing Strategy",Consultante Senior stratégie tarifaire et marketing,0
85,Senior,0.85,0.75,Software Development,international_hub,leaders,2.0,Computer Software,Software Development,1001-5000,Public Company,,"Greater Paris Metropolitan Region, France","Denver, US",,,"International Law, Corporate Law, Mergers & Acquisitions",Business Development,0
70,Mid,0.6,0.65,Banking,other,leaders,1.0,Information Technology & Services,Banking,,Privately Held,"Anglais, Espagnol","Montreuil, Île-de-France, France","Paris, FR",,"Actuellement Consultant IT Risk chez Blue Soft, je suis passionné par la cybersécurité, les systèmes d'information et la gouvernance. Fort de mes connaissances approfondies dans ces domaines, ainsi que de mes compétences techniques et analytiques, je relève avec enthousiasme les défis stimulants du monde professionnel. Mon parcours académique m'a doté d'une solide base théorique que j'applique dans un environnement professionnel dynamique. Je suis dédié à contribuer activement à la sécurité et à l'efficacité des systèmes d'information. N'hésitez pas à me contacter pour discuter de collaborations potentielles.","Gouvernance, qualité et sécurité des données, Protection des données & conformité, Gestion de projet et coordination transverse",LDMO (Local Data Manager Officer),0
60,Entry,0.5,0.4,Higher Education,international_hub,others,1.0,Computer Software,Higher Education,11-50,Educational Institution,English (830 au TOEIC),"Paris, Île-de-France, France","Colombes, FR",2022.0,,"Établir des relations, Marketing, Développement commercial",Mentor,0
30,Entry,0.2,0.3,Unknown,other,others,0.0,Computer Software,,,,"Anglais, Français, Spanish","Nargis, Centre-Val de Loire, France",,,"Madame, Monsieur,

Fort d’une expérience confirmée en gestion de projets transverses, je souhaite aujourd’hui mettre mes compétences en pilotage stratégique, coordination d’équipes pluridisciplinaires et suivi budgétaire au service de votre entreprise.
Au cours de mes précédentes missions, j’ai su structurer des portefeuilles projets complexes, optimiser les processus de gouvernance et accompagner les directions métiers dans la transformation de leurs activités. Mon sens de l’organisation, ma rigueur et ma capacité à fédérer les parties prenantes m’ont permis de livrer des projets dans le respect des délais, des coûts et de la qualité attendue.
Rejoindre votre structure représente pour moi l’opportunité de contribuer à des projets à fort impact, dans un environnement stimulant et en constante évolution. Je suis convaincu(e) que mon profil orienté résultats et ma vision stratégique seraient des atouts pour vos équipes.
Je me tiens à votre disposition pour un entretien afin d’échanger sur vos enjeux et la manière dont je pourrais y répondre.
Je vous prie d’agréer, Madame, Monsieur, l’expression de mes salutations distinguées.

Cordialement,
Djeff ETIENNE","Digital Strategy, Operations Management, WordPress",,1
70,Mid,0.55,0.6,Business Consulting,international_hub,experts,1.0,Financial Services,Business Consulting and Services,11-50,Partnership,,"Paris, Île-de-France, France","Marseille, FR",2022.0,,,Web 3 Consultant,0
65,Entry,0.5,0.3,Staffing and Recruiting,international_hub,workers,0.0,Staffing & Recruiting,Staffing and Recruiting,2-10,Privately Held,,"Paris, Île-de-France, France","Paris, FR",2012.0,"Executive Search and Interim Management for AI & Data Driven Functions 
Combining Uman Partners’ open and proprietary tools (some of which developed internally) with my search know-how and my proven AI, Cloud and smart Data experience, I conduct Search and Assessment assignments for confirmed or emerging executives and experts of the Data and Artificial Intelligence world, including related functions, in all Industries. I cover a broad array of Artificial Intelligence and Data driven functions, primarily Chief Data Officers, Chief Information Officers (Data&Digital oriented), Chief Product Officers, AI&Data Product Managers, Head of Data Governance, Chief Digital Officers, Senior/Head Data Scientists/engineers, ML Engineers, Head of Data&AI Platform, etc. and encompassing related corporate functions (i.e. Industry 4.0, Digital Supply Chain, ERP, Sustainable Operations, Decarbonation, ESG, Digital Marketing, Pricing, Risk, Software Sales, HR Analytics). 
I previously closed many analytics consulting assignments on those fields.","chief information officer, chief digital officer, Head of data platform",Managing Partner & Founder - Executive Search and Interim Management for AI & Data Functions,1
50,Mid,0.6,0.5,IT Services,international_hub,experts,1.0,Information Technology & Services,IT Services and IT Consulting,,Self-Employed,"Anglais, Arabe, Français","Greater Paris Metropolitan Region, France",,,"🎯 Ma mission : créer des produits data que les métiers adorent utiliser.

Data Manager, fort de 11 ans d'expérience, j'ai accompagné des clients comme L'Oréal ou Decathlon dans la mise en œuvre de produits data visant à valoriser leurs actifs de données, de manière fiable, sécurisée et bien gouvernée.
Je pilote la conception, le déploiement et la supervision de plans, politiques et programmes permettant de contrôler, protéger, exploiter et maximiser la valeur des données.

🔍 Pourquoi mes clients me recommandent :
Bilingue : aussi à l'aise avec les équipes techniques qu'avec les métiers.
Pragmatique : je sais naviguer entre enjeux stratégiques et réalités opérationnelles.
Curieux.","Master Data Management, Data Management, Facilitation",Data Product manager,0
80,Senior,0.7,0.8,Software Development,other,leaders,1.0,Computer Software,Software Development,5001-10000,Nonprofit,,"Avignon, Provence-Alpes-Côte d'Azur, France","Paris, FR",2013.0,"Vos équipes ont besoin de clarté, de cohésion et d’efficacité pour atteindre leurs objectifs ?

Après une reconversion réussie vers le numérique et 3 ans d’expérience en gestion de produit, je mets ma polyvalence au service de la réussite collective : fédérer, prioriser et transformer les besoins en solutions digitales concrètes et impactantes. 

Ce qui me distingue :

→ L’écoute active et la collaboration : Pour comprendre les besoins des utilisateurs et des équipes

→ Leadership naturel : Mon adaptabilité et mon esprit d’équipe m’aident à fédérer et motiver dans des environnements dynamiques.

→ Une approche pragmatique et créative : Identifier des solutions concrètes, anticiper les obstacles et injecter une dose d’innovation, c’est ce qui me passionne.

→ Un engagement humain : J’aime créer un cadre de travail stimulant, où chaque individu peut s’épanouir et contribuer à des projets ambitieux.

📍 Mobilité France : je suis ouverte à des opportunités en présentiel ou à distance. Je recherche un environnement où je pourrai continuer à évoluer, tout en apportant mes compétences pour transformer vos ambitions en succès concrets.

Vous cherchez une Product Owner investie, dynamique et prête à relever vos défis ? Parlons-en, je serais ravie d’échanger avec vous !

Mail : charlene.bottot8@gmail.com","Analyser, MyRoad, Interconnexion CRM Alumni",Co-organisatrice d’événements,1
75,Mid,0.55,0.4,IT Services,international_hub,workers,1.0,Information Technology & Services,IT Services and IT Consulting,11-50,Privately Held,,"Paris, Île-de-France, France","Paris, FR",2021.0,"Chargé d’affaires IT & Digital chez Hito – Mon métier : trouver les meilleurs talents pour vos projets.

J'accompagne mes clients (grands comptes et PME) dans leurs projets digitaux et IT en mettant rapidement à disposition des consultants qualifiés et engagés :

Développeurs (Back, Front, Fullstack)
Experts digitaux (PO, UX/UI, Webdesign, SEO/SEA...)
Ingénieurs Cloud, DevOps et Cybersécurité
Spécialistes Data (Data Scientists, Data Analysts, Data Engineers, Business Analysts)

Mon objectif : vous faire gagner du temps en ciblant précisément vos besoins, sans vous noyer sous les mails, tout en permettant à nos consultants de s’épanouir sur des missions passionnantes.

👉 Vous recherchez des profils ou vous êtes consultant en quête de votre prochaine aventure ? Parlons-en simplement :
📩 benjamin.vives@hito.digital
📞 07 82 55 57 30","Stratégie RH, Suivi client, relationel",buisness developer,0
40,Entry,0.4,0.2,Non-Profit,international_hub,others,0.0,Management Consulting,,,,,"Courbevoie, Île-de-France, France",,,"💡 En tant que Product Owner passionnée, j’évolue dans des environnements stimulants où je mets à profit mon expertise en gestion Agile, développement produit et amélioration continue. Je pilote des projets digitaux ambitieux, mobilise des équipes pluridisciplinaires et m’assure que chaque solution déployée réponde aux attentes des utilisateurs tout en créant de la valeur business.

🎓 Formation récente : Master Class « Chef de Projet IA » – adLearnMEDIA (Octobre-Décembre 2025)

Formation intensive sur la gestion de projets en Intelligence Artificielle, incluant l’analyse des besoins utilisateurs, la définition des exigences techniques et la coordination de projets IA.

✅ Mes atouts :
📌 Gestion du backlog produit et définition des priorités
📌 Rédaction de User Stories et gestion des sprints (Jira, Confluence, Trello)
📌 Analyse des besoins métiers et collaboration avec les parties prenantes
📌 Expérience en assurance vie et fintech

📩 N’hésitez pas à me contacter pour échanger sur des opportunités ou partager autour du product management !

💡 As a passionate Product Owner, I evolve in challenging environments where I leverage my expertise in Agile management, product development and continuous improvement. I lead ambitious digital projects, mobilize multidisciplinary teams, and ensure every solution deployed meets user expectations while delivering business value.

🎓 Recent Training: Master Class “Chef de Projet IA” – adLearnMEDIA (October–December 2025)

Intensive training on managing projects in Artificial Intelligence, including user needs analysis, defining technical requirements, and coordinating AI projects.

✅ My assets:
📌 Managing the product backlog and defining priorities
📌 Writing User Stories and managing sprints (Jira, Confluence, Trello)
📌 Analyzing business needs and collaborating with stakeholders
📌 Experience in life insurance and fintech

📩 Please don't hesitate to contact me to discuss opportunities or share insights on product management!","Indicateurs clés de performance, Planification de sprints, Coordination de projet",Chef de projet (Bénévolat),1
90,Senior,0.75,0.75,Government Administration,international_hub,leaders,2.0,Government Administration,Government Administration,1001-5000,Government Agency,,"Paris, Île-de-France, France","Saint-Mandé cedex, FR",1940.0,"Passionnée par les grands défis de notre époque—qu’il s’agisse de l’anthropocène, des enjeux démocratiques ou des évolutions technologique dont l’IA et son impact sur nos modes de vie et organisations, j'ai à cœur d'accompagner les dirigeants et leurs équipes dans la réussite de leurs transformations stratégiques. 

Parallèlement, je suis profondément engagée pour permettre l’émergence de nouveaux modèles de société, d’économie, d’éducation et de gouvernance qu’exige notre époque. Convaincue que préserver notre zone d’habitabilité passe par une réinvention totale de nos modes de vie, je crois fermement que cette transformation ne peut se réaliser qu’ensemble, en coopération.

L’open source a profondément influencé ma manière d’apprendre et de travailler, en me révélant la puissance du partage et de la collaboration. Cette approche m’a persuadée qu’il est indispensable d’agir collectivement pour repenser nos manières de vivre, de travailler et de gouverner. C’est cette conviction qui m’a conduite à m’investir dans le mouvement Maker et à fonder des tiers lieux

Que ce soit pour repenser l’éducation, stimuler la curiosité ou piloter des projets de transformation, je suis là pour faciliter les connexions et inspirer l’action. Mon ambition est de rendre accessibles les concepts complexes, et je crois que l’innovation, la data et l’IA doivent être des leviers à la portée de tous. Finalement, c’est en créant ces ponts entre les idées, les personnes et les actions que nous pourrons vraiment transformer nos sociétés et relever les défis de demain.","Communauté apprenante, Expérience apprenante, Learning expedition",Conseillère auprès du Directeur général,0
30,Entry,0.35,0.25,Unknown,international_hub,others,0.0,Public Relations & Communications,,,,Français,"Greater Paris Metropolitan Region, France",,,"Qui Sommes Nous ? MAC -BD , c’est une boite de dessins et en l’occurrence de dessin d’entreprise.
Nos supports dans notre quotidien, c’est la BD, les mini-strips, les posters-affiches, les livrets, les cartoons, les concepts arts, les crobars, bref, tout ce qui fait appel à l’illustration informative afin de transmettre au mieux votre message.
Nos clients, c’est vous ! C’est le monde de l’entreprise, que vous soyez privées ou publiques, petites, grandes ou même start up à la recherche d’une présentation accrocheuse et originale … !
La narration graphique ou bande dessinée (pour les initiés), ce n’est pas juste du fun. C’est aussi un outil de communication terriblement efficace.
Ça facilite la mémorisation et l’assimilation des informations.
Ça implique directement la cible visée.
Ça augmente l’impact et l’implication du lecteur.
Ça rend accessibles des notions complexes et délicates.
Spécialistes de la création de bandes dessinées personnalisées et dans le récit en images, nous écrivons l’histoire ensemble en validant votre message, vos mots clefs afin de toucher au mieux votre cible, nous choisissons ensemble un style graphique qui vous convienne, et on se charge du reste. Nos vingt ans d’expérience dans la formation, le management et la vente sont un atout supplémentaire que nous mettons à votre disposition dans la construction de votre récit.

C’est bien connu, un beau dessin vaut mieux qu’un long discours, et les messages illustrés ont bien plus d’effets qu’une simple présentation..","DES, Management, Coaching",Directeur général,0
85,Senior,0.65,0.85,Business Consulting and Services,international_hub,leaders,1.0,Utilities,Business Consulting and Services,,Partnership,,"Paris, Île-de-France, France",,,,"Finance d’entreprise, Microsoft PowerPoint, Microsoft Excel",Business Analyst,1
